registry_id,fac_src,Stone_Unique_ID_revised,geo_id_revised,stat_land_comb,uncertainty_class,registry_stone_id,note
110000495241,facilities_20220311.csv,107084,0401740000098,F2,1,110000495241,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110000495241,facilities_20220311.csv,113752,0642230000112,F2,1,110000495241,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110000495241,facilities_20220311.csv,116180,0401740000043,F2,1,110000495241,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110000495241,facilities_20220311.csv,119821,0642230000174,F2,1,110000495241,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110000495241,facilities_20220311.csv,124907,9700000000200,F2,1,110000495241,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110000497775,facilities_20220311.csv,201683,1170590000001,F2,1,110000497775,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110000499050,facilities_20220311.csv,96380,0440990000103,F2,1,110000499050,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110000499050,facilities_20220311.csv,119003,0440990000109,F2,1,110000499050,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110000500609,facilities_20220311.csv,1894363,03700001200,F2,1,110000500609,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110000501519,facilities_20220311.csv,242217,0451440010223,F2,1,110000501519,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110000501519,facilities_20220311.csv,257111,0451440010222,F2,1,110000501519,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110000501519,facilities_20220311.csv,302289,0451440010226,F2,1,110000501519,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110000502901,facilities_20220311.csv,233357,0410220000024,F1,2,110000502901,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110000503722,facilities_20220311.csv,1750762, , ,3,110000503722,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110000503839,facilities_20220311.csv,321318,0410320000065,F2,1,110000503839,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110000503937,facilities_20220311.csv,2275867,NA,D1,3,110000503937,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110000504142,facilities_20220311.csv,90175,0642230000142,F2,1,110000504142,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110000504142,facilities_20220311.csv,107860,0642230000128,F2,1,110000504142,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110000504240,facilities_20220311.csv,74842,1005740000080,F2,1,110000504240,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110000504240,facilities_20220311.csv,90735,1005740000093,F2,1,110000504240,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110000504240,facilities_20220311.csv,95540,1005740000105,F2,1,110000504240,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110000504240,facilities_20220311.csv,108682,1005740000004,F2,1,110000504240,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110000504240,facilities_20220311.csv,121165,1005740000094,F2,1,110000504240,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110000505524,facilities_20220311.csv,1730606,0150-0011-0000-000, ,3,110000505524,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110000505588,facilities_20220311.csv,226271,1226870000003,F2,1,110000505588,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110000506079,facilities_20220311.csv,144771,0410030000130,F2,1,110000506079,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110000506079,facilities_20220311.csv,145438,0410030000786,F2,1,110000506079,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110000506239,facilities_20220311.csv,666506,0451800010004,F1,2,110000506239,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110000506505,facilities_20220311.csv,2299528,NA,E,3,110000506505,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110000599291,facilities_20220311.csv,1273136,1174070010001,F2,1,110000599291,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110000599291,facilities_20220311.csv,1286674,1174070010002,F2,1,110000599291,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110000599406,facilities_20220311.csv,1681388, , ,3,110000599406,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110000599479,facilities_20220311.csv,1891586,02311016000,F2,1,110000599479,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110000606933,facilities_20220311.csv,1750756, , ,3,110000606933,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110000607576,facilities_20220311.csv,1643106,000518-000015-058,NA,3,110000607576,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110000619466,facilities_20220311.csv,1569400,0017-0006-0000-000, ,3,110000619466,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110000619723,facilities_20220311.csv,608746,1273710010001,F2,1,110000619723,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110000702151,facilities_20220311.csv,114302,1005150000600,F2,1,110000702151,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110000707192,facilities_20220311.csv,1740619,1080-0024-0001-002, ,3,110000707192,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110000743811,facilities_20220311.csv,2275867,NA,D1,3,110000743811,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110000746471,facilities_20220311.csv,1977524,0248-01-01610,F1,2,110000746471,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110000748095,facilities_20220311.csv,1769370,0301-01-00100,D1,3,110000748095,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110000750143,facilities_20220311.csv,300446,1409330010001,F1,2,110000750143,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110000751758,facilities_20220311.csv,153066,0985070000004,F1,2,110000751758,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110000756361,facilities_20220311.csv,2275867,NA,D1,3,110000756361,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110000756717,facilities_20220311.csv,260528,9700000000219,F2,1,110000756717,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110000756717,facilities_20220311.csv,310721,0410020050128,F2,1,110000756717,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110000757814,facilities_20220311.csv,698284,1322590010001,F1,2,110000757814,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110000757814,facilities_20220311.csv,736435,1322590010002,F1,2,110000757814,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110000769730,facilities_20220311.csv,1196101,1021310000002,F2,1,110000769730,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110000769767,facilities_20220311.csv,881343,1181900000001,F2,1,110000769767,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110000821442,facilities_20220311.csv,518826,0741290000034,F1,2,110000821442,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110000822245,facilities_20220311.csv,585568,0591360010002,C2,2,110000822245,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110000822511,facilities_20220311.csv,84408,1310170010001,F1,2,110000822511,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110000823725,facilities_20220311.csv,362072,1362070010001,F2,1,110000823725,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110000824305,facilities_20220311.csv,1770409,0140-00-00480,F2,1,110000824305,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110000824779,facilities_20220311.csv,1186165,1021310000003,F2,1,110000824779,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110000825395,facilities_20220311.csv,870098,0880060000051,F1,2,110000825395,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110000825420,facilities_20220311.csv,1248692,1146810000002,F2,1,110000825420,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110000842679,facilities_20220311.csv,2164246,3560-02-000-0800-910,F1,2,110000842679,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110000842820,facilities_20220311.csv,215943,0680880000185,F1,2,110000842820,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110000861755,facilities_20220311.csv,643132,1090380000001,F1,2,110000861755,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110000862889,facilities_20220311.csv,504294,0041670000059,F1,2,110000862889,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110000873779,facilities_20220311.csv,2246825,316900-008-000-100, ,3,110000873779,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110000873895,facilities_20220311.csv,294523,0771250010005,F1,2,110000873895,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110000874108,facilities_20220311.csv,636747,0410070280013,F1,2,110000874108,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110000874117,facilities_20220311.csv,242050,0402640040007,F2,1,110000874117,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110000874153,facilities_20220311.csv,1080808,0431590050014,F1,2,110000874153,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110000895684,facilities_20220311.csv,235864,0402620010019,F1,2,110000895684,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110000896193,facilities_20220311.csv,440674,0740630000004,A1,3,110000896193,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110000896727,facilities_20220311.csv,1158531,0980430000007,F1,2,110000896727,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110000913343,facilities_20220311.csv,240711,0402460000044,F2,1,110000913343,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110000913343,facilities_20220311.csv,275785,0402460000141,F2,1,110000913343,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110001132328,facilities_20220311.csv,318497,1063460000001,F1,2,110001132328,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110001132364,facilities_20220311.csv,190623,0410150070135,F1,2,110001132364,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110001132417,facilities_20220311.csv,349296,0340290560001,F1,2,110001132417,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110001132435,facilities_20220311.csv,933608,0410670000181,A1,3,110001132435,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110001132444,facilities_20220311.csv,2161948,0161-00-000-1640-910,F1,2,110001132444,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110001132471,facilities_20220311.csv,615148,0361210000031,F2,1,110001132471,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110001132480,facilities_20220311.csv,232490,0410700000125,F1,2,110001132480,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110001138778,facilities_20220311.csv,883396,0410260050005,F1,2,110001138778,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110001145528,facilities_20220311.csv,84581,1005150000471,F2,1,110001145528,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110001145528,facilities_20220311.csv,109671,1005150000559,F2,1,110001145528,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110001148810,facilities_20220311.csv,271848,1270370010002,F1,2,110001148810,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110001148856,facilities_20220311.csv,107248,1005150000058,F2,1,110001148856,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110001867524,facilities_20220311.csv,228549,0371780000072,F2,1,110001867524,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110001867784,facilities_20220311.csv,119081,0402400050051,F2,1,110001867784,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110001867800,facilities_20220311.csv,1023352,0450220000226,F1,2,110001867800,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110001867846,facilities_20220311.csv,74768,1005150000696,F2,1,110001867846,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110001867846,facilities_20220311.csv,84217,1005150000470,F2,1,110001867846,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110001867846,facilities_20220311.csv,87798,1005150000095,F2,1,110001867846,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110001867846,facilities_20220311.csv,104060,1005150000728,F2,1,110001867846,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110001867846,facilities_20220311.csv,115265,1005150000591,F2,1,110001867846,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110001867953,facilities_20220311.csv,293541,0402650000025,F2,1,110001867953,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110001867953,facilities_20220311.csv,302800,0402650000004,F2,1,110001867953,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110001869443,facilities_20220311.csv,327798,0410290010268,F1,2,110001869443,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110001869443,facilities_20220311.csv,338069,0410290010007,F2,1,110001869443,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110001869620,facilities_20220311.csv,239520,0422350030213,F2,1,110001869620,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110001869620,facilities_20220311.csv,277123,0422350030035,F2,1,110001869620,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110001869853,facilities_20220311.csv,889237,0440480000013,F1,2,110001869853,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110001869906,facilities_20220311.csv,552586,0430510000045,F1,2,110001869906,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110001870039,facilities_20220311.csv,260710,1167500020005,F2,1,110001870039,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110001870075,facilities_20220311.csv,1196648,1044230000001,F2,1,110001870075,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110001870146,facilities_20220311.csv,223410,0271910000001,X1,3,110001870146,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110001995440,facilities_20220311.csv,329725,0410110000046,F2,1,110001995440,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110001995440,facilities_20220311.csv,372064,0410110000288,F2,1,110001995440,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110002133236,facilities_20220311.csv,261109,0300970000005,B1,3,110002133236,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110002133245,facilities_20220311.csv,307823,1328800010002,X1,3,110002133245,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110002133281,facilities_20220311.csv,223826,1331880010007,Z4,3,110002133281,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110002133281,facilities_20220311.csv,227549,1331880020007,Z4,3,110002133281,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110002133281,facilities_20220311.csv,228998,1331880020009,Z4,3,110002133281,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110002133281,facilities_20220311.csv,230731,1331880010003,Z4,3,110002133281,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110002133281,facilities_20220311.csv,233541,1331880020006,Z4,3,110002133281,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110002133281,facilities_20220311.csv,238204,1331880010001,Z4,3,110002133281,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110002133281,facilities_20220311.csv,238538,1331880020003,Z4,3,110002133281,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110002133281,facilities_20220311.csv,239081,1331880020008,Z4,3,110002133281,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110002133281,facilities_20220311.csv,239939,1331880010005,Z4,3,110002133281,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110002133281,facilities_20220311.csv,241160,1331880030005,Z4,3,110002133281,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110002133281,facilities_20220311.csv,257603,1331880010010,Z4,3,110002133281,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110002133281,facilities_20220311.csv,259051,1331880020005,Z4,3,110002133281,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110002133281,facilities_20220311.csv,260903,1331880010008,Z4,3,110002133281,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110002133281,facilities_20220311.csv,264947,1331880030007,Z4,3,110002133281,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110002133281,facilities_20220311.csv,266619,1331880010009,Z4,3,110002133281,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110002133281,facilities_20220311.csv,266970,1331880030009,Z4,3,110002133281,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110002133281,facilities_20220311.csv,270552,1331880030008,Z4,3,110002133281,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110002133281,facilities_20220311.csv,282752,1331880010004,Z4,3,110002133281,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110002133281,facilities_20220311.csv,282992,1331880020004,Z4,3,110002133281,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110002133281,facilities_20220311.csv,285349,1331880030002,Z4,3,110002133281,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110002133281,facilities_20220311.csv,293567,1331880030003,Z4,3,110002133281,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110002133281,facilities_20220311.csv,295374,1331880010006,Z4,3,110002133281,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110002133281,facilities_20220311.csv,297044,1331880030001,Z4,3,110002133281,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110002133281,facilities_20220311.csv,297561,1331880010002,Z4,3,110002133281,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110002133281,facilities_20220311.csv,297743,1331880020002,Z4,3,110002133281,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110002133281,facilities_20220311.csv,307609,1331880020001,Z4,3,110002133281,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110002133281,facilities_20220311.csv,314660,1331880030006,Z4,3,110002133281,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110002133281,facilities_20220311.csv,319835,1331880030004,Z4,3,110002133281,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110002133281,facilities_20220311.csv,321904,1331880020010,Z4,3,110002133281,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110002133290,facilities_20220311.csv,1094698,1402310010001,F1,2,110002133290,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110002133432,facilities_20220311.csv,1113637,1419230010001,C2,2,110002133432,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110002133469,facilities_20220311.csv,591212,1379840010001,X2,3,110002133469,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110002133496,facilities_20220311.csv,278700,0291750030003,F2,1,110002133496,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110002133502,facilities_20220311.csv,312430,0422090000120,F1,2,110002133502,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110002133511,facilities_20220311.csv,306923,0291800230002,F1,2,110002133511,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110002133539,facilities_20220311.csv,260702,0402640040005,F1,2,110002133539,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110002133548,facilities_20220311.csv,319659,0151300000017,F1,2,110002133548,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110002133575,facilities_20220311.csv,617223,0836050000003,F1,2,110002133575,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110002133584,facilities_20220311.csv,568575,0836050000032,F1,2,110002133584,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110002133593,facilities_20220311.csv,327000,0440540000007,C2,2,110002133593,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110002133682,facilities_20220311.csv,664084,0451800010015,F1,2,110002133682,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110002133726,facilities_20220311.csv,222829,0421240000007,F1,2,110002133726,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110002133735,facilities_20220311.csv,168809,0480680000010,F2,1,110002133735,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110002133744,facilities_20220311.csv,573370,1318940010001,F2,1,110002133744,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110002133753,facilities_20220311.csv,669777,0420150000054,F1,2,110002133753,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110002133762,facilities_20220311.csv,1140486,0451750020085,F1,2,110002133762,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110002133879,facilities_20220311.csv,632113,0581250000003,F1,2,110002133879,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110002133904,facilities_20220311.csv,1152011,0421300000058,F1,2,110002133904,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110002133977,facilities_20220311.csv,255313,0230920000001,F1,2,110002133977,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110002133995,facilities_20220311.csv,1120327,0651200000072,F2,1,110002133995,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110002134020,facilities_20220311.csv,2167750,5790-00-000-0013-907,F1,2,110002134020,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110002134039,facilities_20220311.csv,2180941,0541-00-000-3125-910,F1,2,110002134039,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110002134084,facilities_20220311.csv,107892,1005150000081,F1,2,110002134084,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110002134146,facilities_20220311.csv,32207,0450740000222,F2,1,110002134146,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110002134208,facilities_20220311.csv,362176,0340550080009,F1,2,110002134208,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110002317528,facilities_20220311.csv,288661,1055580000001,F1,2,110002317528,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110002317546,facilities_20220311.csv,2146666,317000-006-000-100, ,3,110002317546,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110002343303,facilities_20220311.csv,87733,0440990000037,F1,2,110002343303,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110002343438,facilities_20220311.csv,646885,1188610010001,B1,3,110002343438,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110002343633,facilities_20220311.csv,1229250,1075250000002,F1,2,110002343633,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110002343713,facilities_20220311.csv,186204,0430010000025,J5,3,110002343713,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110002343713,facilities_20220311.csv,219969,0421240000060,J5,3,110002343713,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110002343795,facilities_20220311.csv,354018,1126730000007,F1,2,110002343795,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110002345481,facilities_20220311.csv,705390,1164980000001,F1,2,110002345481,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110002345828,facilities_20220311.csv,72661,0440500000017,F2,1,110002345828,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110002371790,facilities_20220311.csv,554382,0041730000121,F2,1,110002371790,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110002378070,facilities_20220311.csv,306923,0291800230002,F1,2,110002378070,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110002400900,facilities_20220311.csv,1039129,0640160010133,F2,1,110002400900,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110002445541,facilities_20220311.csv,2181036,8072-92-000-0003-910,XV,3,110002445541,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110002456351,facilities_20220311.csv,88958,0642220000064,F2,1,110002456351,Direct location match with industrial parcel. Highest confidence of petrochemical interest.
110005009454,facilities_20220311.csv,445450,0450730001001,X1,3,110005009454,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110005009454,facilities_20220311.csv,452668,0450730001004,X1,3,110005009454,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110005009454,facilities_20220311.csv,453858,0450730001009,F1,2,110005009454,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
110005009454,facilities_20220311.csv,463596,0450730000004,X1,3,110005009454,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110005009454,facilities_20220311.csv,466893,0450730001005,X1,3,110005009454,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110005009454,facilities_20220311.csv,478312,0450730001003,X1,3,110005009454,"Direct location match with other parcel (not industrial, commercial, or vacant) e.g. residential or exempt. May be of petrochemical interest."
110005009454,facilities_20220311.csv,478767,0450730001002,F1,2,110005009454,Direct location match with commercial or vacant land parcel. Could be gas station or legacy facility. May be of petrochemical interest.
