registry_stone_id,uncertainty_class,grid_id,grid_area_pct
970546,5,1731311,1
970546,5,1733436,1
970546,5,1733437,1
970546,5,1733438,1
970546,5,1733439,1
970546,5,1733440,1
970546,5,1733441,1
970546,5,1733442,1
970546,5,1733443,1
970546,5,1735569,1
970546,5,1735570,1
970546,5,1735571,1
970546,5,1735572,1
970546,5,1735573,1
970546,5,1735574,1
970546,5,1735575,1
970546,5,1737703,1
970546,5,1737704,1
970546,5,1737705,1
970546,5,1737706,1
970546,5,1737707,1
970546,5,1739838,1
970546,5,1739839,1
980536,5,1985221,1
980536,5,1987352,1
980536,5,1987353,1
980536,5,1987354,1
980536,5,1989484,1
980536,5,1989485,1
980536,5,1989486,1
980536,5,1991616,1
980536,5,1991617,1
980536,5,1991618,1
980536,5,1993747,1
980536,5,1993748,1
980536,5,1993749,1
980536,5,1993750,1
980536,5,1995879,1
980536,5,1995880,1
980536,5,1995881,1
980536,5,1995882,1
980536,5,1998011,1
980536,5,1998012,1
980536,5,1998013,1
980536,5,1998014,1
980536,5,2000143,1
980536,5,2000144,1
980536,5,2000145,1
980536,5,2000146,1
980536,5,2002275,1
980536,5,2002276,1
980536,5,2002277,1
980536,5,2002278,1
980536,5,2004407,1
980536,5,2004408,1
980536,5,2004409,1
980536,5,2004410,1
980536,5,2004411,1
980536,5,2006539,1
980536,5,2006540,1
980536,5,2006541,1
980536,5,2006542,1
980536,5,2006543,1
980536,5,2008671,1
980536,5,2008672,1
980536,5,2008673,1
980536,5,2008674,1
980536,5,2008675,1
980536,5,2010803,1
980536,5,2010804,1
980536,5,2010805,1
980536,5,2010806,1
980536,5,2010807,1
980536,5,2012934,1
980536,5,2012935,1
980536,5,2012936,1
980536,5,2012937,1
980536,5,2012938,1
980536,5,2012939,1
980536,5,2015067,1
980536,5,2015068,1
980536,5,2015069,1
980536,5,2015070,1
980536,5,2017199,1
980536,5,2017200,1
980536,5,2017201,1
980536,5,2017202,1
981255,5,1987360,1
981255,5,1989492,1
985109,5,2010810,1
985109,5,2010811,1
985109,5,2012942,1
992183,5,1983093,1
992183,5,1983094,1
992183,5,1985226,1
992876,5,2004414,1
992876,5,2004415,1
994366,5,1991620,1
994366,5,1991621,1
994366,5,1993752,1
994366,5,1993753,1
994366,5,1993754,1
997743,5,1985221,1
997743,5,1987352,1
997743,5,1987353,1
997743,5,1987354,1
997743,5,1989484,1
997743,5,1989485,1
997743,5,1989486,1
997743,5,1991616,1
997743,5,1991617,1
997743,5,1991618,1
997743,5,1993747,1
997743,5,1993748,1
997743,5,1993749,1
997743,5,1993750,1
997743,5,1995879,1
997743,5,1995880,1
997743,5,1995881,1
997743,5,1995882,1
997743,5,1998011,1
997743,5,1998012,1
997743,5,1998013,1
997743,5,1998014,1
997743,5,2000143,1
997743,5,2000144,1
997743,5,2000145,1
997743,5,2000146,1
997743,5,2002275,1
997743,5,2002276,1
997743,5,2002277,1
997743,5,2002278,1
997743,5,2004407,1
997743,5,2004408,1
997743,5,2004409,1
997743,5,2004410,1
997743,5,2004411,1
997743,5,2006539,1
997743,5,2006540,1
997743,5,2006541,1
997743,5,2006542,1
997743,5,2006543,1
997743,5,2008671,1
997743,5,2008672,1
997743,5,2008673,1
997743,5,2008674,1
997743,5,2008675,1
997743,5,2010803,1
997743,5,2010804,1
997743,5,2010805,1
997743,5,2010806,1
997743,5,2010807,1
997743,5,2012934,1
997743,5,2012935,1
997743,5,2012936,1
997743,5,2012937,1
997743,5,2012938,1
997743,5,2012939,1
997743,5,2015067,1
997743,5,2015068,1
997743,5,2015069,1
997743,5,2015070,1
997743,5,2017199,1
997743,5,2017200,1
997743,5,2017201,1
997743,5,2017202,1
1000011,5,1987360,1
1000011,5,1989492,1
1001068,5,2047091,1
1001068,5,2047092,1
1001068,5,2047093,1
1001068,5,2049223,1
1001068,5,2049224,1
1001068,5,2049225,1
1001068,5,2049226,1
1003926,5,2047091,1
1003926,5,2047092,1
1003926,5,2047093,1
1003926,5,2049223,1
1003926,5,2049224,1
1003926,5,2049225,1
1003926,5,2049226,1
1004894,5,2042815,1
1004894,5,2042816,1
1004894,5,2044947,1
1004894,5,2044948,1
1021993,5,2130259,1
1021993,5,2130260,1
1021993,5,2130261,1
1021993,5,2132389,1
1021993,5,2132390,1
1021993,5,2132391,1
1021993,5,2132392,1
1021993,5,2132393,1
1021993,5,2134521,1
1021993,5,2134522,1
1021993,5,2134523,1
1021993,5,2134524,1
1021993,5,2134525,1
1025712,5,2149432,1
1025712,5,2149433,1
1025712,5,2151564,1
1025712,5,2151565,1
1025712,5,2153696,1
1025712,5,2153697,1
1025712,5,2155828,1
1025712,5,2155829,1
1028479,5,2132407,1
1028540,5,2130264,1
1028540,5,2130265,1
1028540,5,2132396,1
1028540,5,2132397,1
1031328,5,2111082,1
1034147,5,2132377,1
1034147,5,2134509,1
1034147,5,2136641,1
1034147,5,2138773,1
1034147,5,2140905,1
1034147,5,2143037,1
1035880,5,2117474,1
1035880,5,2117475,1
1035880,5,2117476,1
1035880,5,2119606,1
1035880,5,2119607,1
1035880,5,2119608,1
1035880,5,2121738,1
1035880,5,2121739,1
1035880,5,2121740,1
1035880,5,2123870,1
1035880,5,2123871,1
1035880,5,2123872,1
1035880,5,2126002,1
1035880,5,2126003,1
1035880,5,2126004,1
1036592,5,2138800,1
1036606,5,2130264,1
1036606,5,2130265,1
1036606,5,2132396,1
1036606,5,2132397,1
1036956,5,2119615,1
1036956,5,2119616,1
1038430,5,2117478,1
1038430,5,2117479,1
1038430,5,2117480,1
1038430,5,2119610,1
1038430,5,2119611,1
1038430,5,2119612,1
1038430,5,2121742,1
1038430,5,2121743,1
1038430,5,2121744,1
1038430,5,2123874,1
1038430,5,2123875,1
1038430,5,2123876,1
1038430,5,2126006,1
1038430,5,2126007,1
1038558,5,2132407,1
1042423,5,2130269,1
1042423,5,2130270,1
1042423,5,2130271,1
1042423,5,2130272,1
1042423,5,2132401,1
1042423,5,2132402,1
1042423,5,2132403,1
1042423,5,2132404,1
1050838,5,2132168,1
1050838,5,2132169,1
1050838,5,2132170,1
1050838,5,2132171,1
1050838,5,2132172,1
1050838,5,2132173,1
1050838,5,2134300,1
1050838,5,2134301,1
1050838,5,2134302,1
1050838,5,2134303,1
1050838,5,2134304,1
1050838,5,2134305,1
1050838,5,2134306,1
1050838,5,2136431,1
1050838,5,2136432,1
1050838,5,2136433,1
1050838,5,2136434,1
1050838,5,2136435,1
1050838,5,2136436,1
1050838,5,2136437,1
1050838,5,2136438,1
1050838,5,2138568,1
1050838,5,2138569,1
1050838,5,2140700,1
1050838,5,2140701,1
1116059,5,2138879,1
1116059,5,2138880,1
1116059,5,2138881,1
1116059,5,2138882,1
1116059,5,2141011,1
1116059,5,2141012,1
1116059,5,2141013,1
1116059,5,2141014,1
1116059,5,2143141,1
1116059,5,2143142,1
1116059,5,2143143,1
1116059,5,2143144,1
1116059,5,2143145,1
1116059,5,2143146,1
1117361,5,2149548,1
1117361,5,2149549,1
1117615,5,2143153,1
1117615,5,2143154,1
1119944,5,2147408,1
1123332,5,2143157,1
1127392,5,2153816,1
1131986,5,2286023,1
1131986,5,2288155,1
1131986,5,2290287,1
1131986,5,2292419,1
1138724,5,2153816,1
1140762,5,2136759,1
1140762,5,2136760,1
1140762,5,2138892,1
1140762,5,2138893,1
1144303,5,2136759,1
1144303,5,2136760,1
1144303,5,2138892,1
1144303,5,2138893,1
1146028,5,2160216,1
1146028,5,2160217,1
1153138,5,2149551,1
1156399,5,2143148,1
1156399,5,2143149,1
1157516,5,2320161,1
1163759,5,2187851,1
1163759,5,2187852,1
1163759,5,2187853,1
1163759,5,2187854,1
1163759,5,2187855,1
1173951,5,2245410,1
1173951,5,2245411,1
1175120,5,2207033,1
1175120,5,2207034,1
1176816,5,2149469,1
1176816,5,2149470,1
1176816,5,2149471,1
1180194,5,2187858,1
1181512,5,2202824,1
1181692,5,2194312,1
1181692,5,2194313,1
1181692,5,2196444,1
1181692,5,2196445,1
1183433,5,2170785,1
1184321,5,2170785,1
1189453,5,2175126,1
1189453,5,2177258,1
1189453,5,2179390,1
1189453,5,2181522,1
1189453,5,2183654,1
1189453,5,2185786,1
1189867,5,2192177,1
1189867,5,2192178,1
1189867,5,2194309,1
1189867,5,2194310,1
1190068,5,2204896,1
1190068,5,2204897,1
1190068,5,2204898,1
1190068,5,2204899,1
1191403,5,2266733,1
1191403,5,2268865,1
1191403,5,2270997,1
1191403,5,2273128,1
1191403,5,2273129,1
1191403,5,2275260,1
1196913,5,2198580,1
1199899,5,2194312,1
1199899,5,2194313,1
1199899,5,2196444,1
1199899,5,2196445,1
1213213,5,2309377,1
1221806,5,2307247,1
1233895,5,2319992,1
1233895,5,2319993,1
1233895,5,2319994,1
1233895,5,2322124,1
1233895,5,2322125,1
1233895,5,2322126,1
1240459,5,2319997,1
1240459,5,2322129,1
1240459,5,2324260,1
1240459,5,2324261,1
1240459,5,2326391,1
1240459,5,2326392,1
1240459,5,2326393,1
1287219,5,2430825,1
1295543,5,2424430,1
1295543,5,2426562,1
1299800,5,2424430,1
1299800,5,2426562,1
1307439,5,2445864,1
1402337,5,2232423,1
1402337,5,2232424,1
1402337,5,2232425,1
1402337,5,2232426,1
1402337,5,2232427,1
1402337,5,2234555,1
1402337,5,2234556,1
1402337,5,2234557,1
1402337,5,2234558,1
1402337,5,2234559,1
1402337,5,2236688,1
1402337,5,2236689,1
1402337,5,2236690,1
1402337,5,2236691,1
1411436,5,2234553,1
1411436,5,2236685,1
1421287,5,2315564,1
1421287,5,2317696,1
1436008,5,2315596,1
1436280,5,2292134,1
1436280,5,2294266,1
1436280,5,2296398,1
1436556,5,2315596,1
1447348,5,2317693,1
1447348,5,2317694,1
1447348,5,2319825,1
1456019,5,2360311,1
1456019,5,2360312,1
1456019,5,2360313,1
1460455,5,2353916,1
1460455,5,2353917,1
1460455,5,2356046,1
1460455,5,2356047,1
1460455,5,2356048,1
1460455,5,2356049,1
1479932,5,1442057,1
1487099,5,1228829,1
1487099,5,1230960,1
1487099,5,1230961,1
1487099,5,1233092,1
1488044,5,1164875,1
1488044,5,1179795,1
1491315,5,1192602,1
1498157,5,1188331,1
1498157,5,1188340,1
1498157,5,1188341,1
1498157,5,1190462,1
1498157,5,1190463,1
1498157,5,1190464,1
1498157,5,1190468,1
1498157,5,1190472,1
1498157,5,1190473,1
1498157,5,1192594,1
1498157,5,1192595,1
1498157,5,1192596,1
1498157,5,1192600,1
1498157,5,1192604,1
1498157,5,1192605,1
1498157,5,1194726,1
1548863,5,1392879,1
1548864,5,1392877,1
1548957,5,1386481,1
1548957,5,1388613,1
1551653,5,1386484,1
1551653,5,1386485,1
1674375,5,3175310,1
1676617,5,3171057,1
1676617,5,3171058,1
1676617,5,3171059,1
1676617,5,3173189,1
1676617,5,3173190,1
1676617,5,3173191,1
1676617,5,3175322,1
1676617,5,3175323,1
1676617,5,3175324,1
1676617,5,3175325,1
1676617,5,3177457,1
1767539,5,1102808,1
1767539,5,1102809,1
1767539,5,1104940,1
1767539,5,1104941,1
1767539,5,1107072,1
1767539,5,1107073,1
1767539,5,1109205,1
1767539,5,1111337,1
1767539,5,1111338,1
1767759,5,1096423,1
1770232,5,1049508,1
1770232,5,1051638,1
1770232,5,1051639,1
1770232,5,1053770,1
1770232,5,1053771,1
1770831,5,1041115,1
1770831,5,1041116,1
1770831,5,1041117,1
1770831,5,1043247,1
1770831,5,1043248,1
1770831,5,1043249,1
1778559,5,942847,1
1778559,5,942848,1
1778560,5,942847,1
1778560,5,942848,1
1778561,5,942847,1
1778561,5,942848,1
1781101,5,1058017,1
1781254,5,1060154,1
1781254,5,1060155,1
1781254,5,1060156,1
1781254,5,1060157,1
1781254,5,1062287,1
1781254,5,1062288,1
1781254,5,1062289,1
1781254,5,1064421,1
1783037,5,1100687,1
1783037,5,1100688,1
1783037,5,1102819,1
1785573,5,1075147,1
1785573,5,1075148,1
1785573,5,1077279,1
1785573,5,1077280,1
1785573,5,1077281,1
1785573,5,1077282,1
1785573,5,1077283,1
1785573,5,1077284,1
1785573,5,1079411,1
1785573,5,1079412,1
1785573,5,1079413,1
1785573,5,1079414,1
1785573,5,1079415,1
1785573,5,1079416,1
1785573,5,1081544,1
1785573,5,1081545,1
1785573,5,1081546,1
1785573,5,1081547,1
1785573,5,1081548,1
1786514,5,1038834,1
1786514,5,1043099,1
1786514,5,1045232,1
1788455,5,1117748,1
1789824,5,1104943,1
1789990,5,1399167,1
1789990,5,1399168,1
1789990,5,1399169,1
1789990,5,1399170,1
1789990,5,1399171,1
1789990,5,1399172,1
1789990,5,1399173,1
1789990,5,1399174,1
1789990,5,1401300,1
1789990,5,1401301,1
1789990,5,1401302,1
1789990,5,1401303,1
1789990,5,1401304,1
1789990,5,1401305,1
1789990,5,1403432,1
1789990,5,1403433,1
1789990,5,1403434,1
1789990,5,1403435,1
1789990,5,1403436,1
1789990,5,1403437,1
1789990,5,1405564,1
1789990,5,1405565,1
1789990,5,1405566,1
1789990,5,1405567,1
1789990,5,1405568,1
1789990,5,1405569,1
1789990,5,1407696,1
1789990,5,1407697,1
1789990,5,1407698,1
1789990,5,1407699,1
1789990,5,1407700,1
1789990,5,1407701,1
1789990,5,1409828,1
1789990,5,1409829,1
1789990,5,1409830,1
1789990,5,1409831,1
1789990,5,1409832,1
1789990,5,1409833,1
1789990,5,1411960,1
1789990,5,1411961,1
1789990,5,1411962,1
1789990,5,1411963,1
1789990,5,1411964,1
1789990,5,1411965,1
1789990,5,1414092,1
1789990,5,1414093,1
1789990,5,1414094,1
1789990,5,1414095,1
1789990,5,1414096,1
1789990,5,1414097,1
1789990,5,1414098,1
1789990,5,1416224,1
1789990,5,1416225,1
1789990,5,1416226,1
1789990,5,1416227,1
1789990,5,1416228,1
1789990,5,1416229,1
1789990,5,1416230,1
1789990,5,1416231,1
1789990,5,1418356,1
1789990,5,1418357,1
1789990,5,1418358,1
1789990,5,1418359,1
1789990,5,1418360,1
1789990,5,1418361,1
1789990,5,1418362,1
1789990,5,1418363,1
1789990,5,1418364,1
1789990,5,1418365,1
1789990,5,1418366,1
1789990,5,1418367,1
1789990,5,1420488,1
1789990,5,1420489,1
1789990,5,1420490,1
1789990,5,1420491,1
1789990,5,1420492,1
1789990,5,1420493,1
1789990,5,1420494,1
1789990,5,1420495,1
1789990,5,1420496,1
1789990,5,1420497,1
1789990,5,1420498,1
1789990,5,1420499,1
1789990,5,1422620,1
1789990,5,1422621,1
1789990,5,1422622,1
1789990,5,1422623,1
1789990,5,1422624,1
1789990,5,1422625,1
1789990,5,1422626,1
1789990,5,1422627,1
1789990,5,1422628,1
1789990,5,1422629,1
1789990,5,1422630,1
1789990,5,1422631,1
1789990,5,1424752,1
1789990,5,1424753,1
1789990,5,1424754,1
1789990,5,1424755,1
1789990,5,1424756,1
1789990,5,1424757,1
1789990,5,1424758,1
1789990,5,1424759,1
1789990,5,1424760,1
1789990,5,1424761,1
1789990,5,1424762,1
1789990,5,1424763,1
1789990,5,1426884,1
1789990,5,1426885,1
1789990,5,1426886,1
1789990,5,1426887,1
1789990,5,1426888,1
1789990,5,1426889,1
1789990,5,1426890,1
1789990,5,1426891,1
1789990,5,1426892,1
1789990,5,1426893,1
1789990,5,1426894,1
1789990,5,1426895,1
1789990,5,1426896,1
1789990,5,1429016,1
1789990,5,1429017,1
1789990,5,1429018,1
1789990,5,1429019,1
1789990,5,1429020,1
1789990,5,1429021,1
1789990,5,1429022,1
1789990,5,1429023,1
1789990,5,1429024,1
1789990,5,1429025,1
1789990,5,1429026,1
1789990,5,1429027,1
1791425,5,930061,1
1791425,5,930062,1
1791427,5,947114,1
1791427,5,947115,1
1793031,5,859811,1
1793031,5,861942,1
1793031,5,864073,1
1793675,5,1019629,1
1793675,5,1021761,1
1818850,5,1237142,1
1831617,5,1365056,1
1831617,5,1365057,1
1831617,5,1365058,1
1831617,5,1365059,1
1831617,5,1367188,1
1831617,5,1367189,1
1831617,5,1367190,1
1831617,5,1367191,1
1831617,5,1367192,1
1831617,5,1369320,1
1831617,5,1369321,1
1831617,5,1369322,1
1831617,5,1369323,1
1831617,5,1369324,1
1831617,5,1371453,1
1831617,5,1371454,1
1831617,5,1371455,1
1831617,5,1371456,1
1831617,5,1373584,1
1831617,5,1373585,1
1831617,5,1373586,1
1831617,5,1373587,1
1831617,5,1375717,1
1831617,5,1375718,1
1831617,5,1377850,1
1831617,5,1379981,1
1831617,5,1379982,1
1831617,5,1382113,1
1831617,5,1382114,1
1831617,5,1382115,1
1831617,5,1384245,1
1831617,5,1384246,1
1831617,5,1384247,1
1831617,5,1386375,1
1831617,5,1386376,1
1831617,5,1386377,1
1831617,5,1386378,1
1831617,5,1386379,1
1831617,5,1388507,1
1831617,5,1388508,1
1831617,5,1388509,1
1831617,5,1388510,1
1831617,5,1388511,1
1831617,5,1388512,1
1831617,5,1390639,1
1831617,5,1390640,1
1831617,5,1390641,1
1831617,5,1390642,1
1831617,5,1390643,1
1831617,5,1390644,1
1831617,5,1390645,1
1831617,5,1392771,1
1831617,5,1392772,1
1831617,5,1392773,1
1831617,5,1392774,1
1831617,5,1392775,1
1831617,5,1392776,1
1831617,5,1392777,1
1831617,5,1394903,1
1831617,5,1394904,1
1831617,5,1394905,1
1831617,5,1394906,1
1831617,5,1394907,1
1831617,5,1394908,1
1831617,5,1394909,1
1831617,5,1394910,1
1845838,5,2806390,1
1845838,5,2806391,1
1845838,5,2806392,1
1846442,5,2757364,1
1849622,5,2799999,1
1849622,5,2802132,1
1849622,5,2802133,1
1850319,5,2782952,1
1850319,5,2782953,1
1850601,5,2814919,1
1850601,5,2814920,1
1850601,5,2817051,1
1850601,5,2817052,1
1850601,5,2819183,1
1850601,5,2819184,1
1884197,5,2985537,1
1885550,5,2917290,1
1886006,5,2874640,1
1886006,5,2876772,1
1887079,5,2983390,1
1887079,5,2983391,1
1887378,5,2881036,1
1887378,5,2883167,1
1887378,5,2883168,1
1887378,5,2883169,1
1887378,5,2883170,1
1887378,5,2885299,1
1887378,5,2885300,1
1891920,5,3113458,1
1914940,5,3124009,1
1914982,5,3128273,1
1961257,5,908713,1
1970954,5,953508,1
1970954,5,955640,1
1970961,5,949240,1
1970961,5,949241,1
1970961,5,951373,1
1971097,5,959901,1
1971097,5,959902,1
1971097,5,962033,1
1971097,5,962034,1
1971097,5,964165,1
1971097,5,964166,1
1971097,5,966298,1
1971097,5,968430,1
1971463,5,663514,1
1971463,5,665645,1
1971463,5,665646,1
1971653,5,695496,1
1971653,5,697628,1
1971653,5,699760,1
1971730,5,878871,1
1971730,5,878872,1
1971730,5,881003,1
1971730,5,881004,1
1971895,5,765826,1
1971895,5,767957,1
1971895,5,767958,1
1971895,5,770089,1
1971895,5,770090,1
1972779,5,708234,1
1972779,5,708235,1
1972864,5,855352,1
1973227,5,962040,1
1974512,5,793585,1
1974512,5,795717,1
1974512,5,797849,1
1974646,5,955643,1
1976202,5,785074,1
1976202,5,787207,1
1993620,5,1040873,1
1993620,5,1043005,1
1994374,5,1015342,1
1994374,5,1015343,1
1995699,5,974839,1
1996255,5,968437,1
1996255,5,970569,1
1996289,5,968434,1
1996289,5,970566,1
1996289,5,972698,1
1996289,5,972699,1
1996289,5,974831,1
2003613,5,979099,1
2003624,5,979102,1
2018724,5,1026014,1
2018724,5,1026015,1
2018724,5,1028147,1
2019090,5,1074990,1
2019889,5,983364,1
2020916,5,989751,1
2020916,5,989752,1
2020916,5,989753,1
2020916,5,989754,1
2020916,5,991884,1
2020916,5,991885,1
2020916,5,991886,1
2020916,5,994016,1
2020916,5,994017,1
2020916,5,994018,1
2020916,5,996148,1
2020916,5,996149,1
2020916,5,996150,1
2020916,5,998283,1
2020916,5,1000415,1
2020916,5,1002547,1
2020916,5,1004679,1
2022170,5,989743,1
2022170,5,989744,1
2022170,5,991872,1
2022170,5,991873,1
2023287,5,1053624,1
2026245,5,1098488,1
2026245,5,1100620,1
2026787,5,985507,1
2026787,5,985508,1
2026787,5,987639,1
2026787,5,987640,1
2028228,5,1000412,1
2028228,5,1000413,1
2028228,5,1002544,1
2028228,5,1002545,1
2028228,5,1004677,1
2028228,5,1006809,1
2028229,5,1000412,1
2028229,5,1000413,1
2028229,5,1002544,1
2028229,5,1002545,1
2028229,5,1004677,1
2028229,5,1006809,1
2028230,5,1011073,1
2031100,5,998266,1
2031100,5,1000396,1
2031100,5,1000397,1
2031100,5,1000398,1
2031100,5,1002528,1
2031100,5,1002529,1
2031100,5,1002530,1
2069080,5,1371403,1
2069080,5,1373534,1
2069080,5,1373535,1
2069853,5,1377458,1
2069853,5,1377459,1
2069853,5,1379590,1
2069853,5,1379591,1
2069853,5,1381722,1
2069853,5,1381723,1
2069853,5,1383854,1
2070252,5,1290137,1
2070252,5,1290138,1
2070252,5,1292269,1
2070252,5,1292270,1
2070252,5,1294401,1
2070252,5,1294402,1
2070252,5,1294403,1
2106258,5,1403359,1
2131401,5,1418081,1
2131401,5,1418082,1
2149429,5,2804126,1
2149429,5,2806258,1
2149429,5,2808390,1
2149429,5,2808391,1
2149437,5,2808393,1
2149437,5,2808394,1
2149728,5,2795602,1
2160254,5,2705926,1
2163071,5,2691036,1
2163071,5,2693168,1
2163071,5,2695300,1
2167477,5,2697434,1
2167477,5,2697435,1
2167477,5,2699565,1
2167477,5,2699566,1
2167477,5,2699567,1
2167477,5,2701696,1
2167477,5,2701697,1
2167477,5,2701698,1
2167477,5,2703827,1
2167477,5,2703828,1
2167477,5,2703829,1
2167477,5,2703830,1
2167477,5,2705959,1
2167477,5,2705960,1
2167477,5,2705961,1
2167477,5,2708092,1
2176612,5,2716599,1
2176612,5,2718730,1
2176612,5,2718731,1
2176612,5,2720862,1
2176612,5,2720863,1
2177266,5,2703792,1
2177266,5,2705924,1
2178842,5,2742221,1
2225395,5,2530949,1
2225395,5,2530950,1
2225395,5,2533082,1
2245508,5,2609858,1
2245508,5,2609859,1
2245508,5,2609860,1
2245508,5,2609861,1
2245508,5,2611992,1
2245508,5,2611993,1
2250011,5,3023748,1
2259168,5,2932032,1
2259168,5,2932033,1
2259168,5,2934163,1
2259712,5,2991723,1
2274403,5,2141571,1
2274403,5,2143699,1
2274403,5,2143700,1
2274403,5,2145826,1
2274403,5,2145827,1
2274403,5,2147954,1
2274403,5,2147955,1
2274403,5,2150081,1
2274403,5,2150082,1
2274859,5,2101069,1
2274859,5,2103200,1
2274859,5,2105330,1
2276274,5,2173567,1
2276274,5,2173568,1
2276579,5,2145849,1
2276579,5,2145850,1
2276579,5,2147978,1
2276579,5,2147979,1
2276579,5,2147980,1
2276579,5,2147981,1
2276579,5,2147982,1
2276579,5,2150111,1
2276579,5,2150112,1
2276579,5,2150113,1
2276579,5,2150114,1
2276579,5,2152243,1
2276579,5,2152244,1
2276579,5,2152245,1
2276579,5,2152246,1
2276579,5,2152247,1
2276579,5,2154375,1
2276579,5,2154376,1
2276579,5,2154377,1
2276579,5,2154378,1
2276579,5,2154379,1
2276579,5,2156507,1
2276579,5,2156508,1
2276579,5,2156509,1
2276579,5,2156510,1
2276579,5,2156511,1
2276579,5,2158639,1
2276579,5,2158640,1
2276579,5,2158642,1
2276579,5,2158643,1
2276579,5,2160775,1
2276579,5,2160776,1
2276794,5,2452844,1
2277635,5,2130921,1
2277635,5,2135186,1
2277635,5,2137318,1
2277942,5,2444323,1
2277942,5,2444324,1
2277942,5,2446455,1
2277942,5,2446456,1
2278820,5,2450704,1
2278820,5,2452836,1
2279587,5,2152232,1
2279587,5,2154359,1
2279587,5,2154360,1
2279587,5,2154361,1
2279587,5,2154362,1
2279587,5,2154363,1
2279587,5,2154364,1
2279587,5,2156491,1
2279587,5,2156492,1
2279587,5,2156493,1
2279587,5,2156494,1
2279587,5,2158620,1
2279587,5,2158621,1
2279587,5,2158622,1
2279587,5,2158623,1
2279587,5,2158624,1
2279587,5,2160751,1
2279587,5,2160752,1
2279587,5,2160753,1
2279587,5,2160754,1
2279587,5,2162875,1
2279587,5,2162876,1
2279587,5,2162877,1
2279587,5,2162883,1
2279587,5,2162884,1
2279587,5,2162885,1
2279587,5,2162886,1
2279587,5,2165011,1
2279587,5,2165012,1
2279587,5,2165013,1
2279587,5,2165014,1
2279587,5,2165015,1
2279587,5,2165016,1
2279587,5,2165017,1
2279587,5,2165018,1
2279587,5,2165019,1
2279587,5,2167144,1
2279587,5,2167145,1
2279587,5,2167146,1
2279587,5,2167147,1
2279587,5,2167148,1
2279587,5,2167149,1
2279587,5,2167150,1
2279587,5,2167151,1
2279587,5,2169276,1
2279587,5,2169277,1
2279587,5,2169278,1
2279587,5,2169279,1
2283151,5,2077619,1
2283151,5,2079751,1
2283975,5,2111727,1
2283975,5,2113858,1
2284000,5,2096824,1
2284000,5,2098955,1
2284000,5,2098956,1
2284000,5,2098957,1
2284000,5,2098958,1
2284000,5,2101087,1
2284000,5,2101088,1
2284000,5,2101089,1
2284000,5,2101090,1
2284209,5,2141590,1
2284209,5,2143721,1
2284209,5,2143722,1
2284209,5,2145852,1
2284209,5,2145853,1
2284209,5,2145854,1
2284209,5,2147984,1
2284209,5,2147985,1
2284209,5,2147986,1
2284209,5,2150117,1
2284209,5,2150118,1
2284298,5,2141571,1
2284298,5,2143699,1
2284298,5,2143700,1
2284298,5,2145826,1
2284298,5,2145827,1
2284298,5,2147954,1
2284298,5,2147955,1
2284298,5,2150081,1
2284298,5,2150082,1
2284525,5,2098947,1
2285458,5,2141553,1
2285458,5,2143685,1
2285458,5,2145813,1
2286164,5,2137322,1
2286164,5,2139454,1
2286164,5,2141587,1
2286705,5,2444306,1
2286705,5,2444307,1
2286705,5,2444308,1
2286705,5,2446438,1
2286705,5,2446439,1
2286705,5,2446440,1
2287416,5,2126654,1
2287416,5,2126655,1
2289320,5,2240025,1
2289320,5,2240026,1
2289320,5,2240027,1
2289320,5,2240028,1
2289320,5,2240029,1
2289320,5,2240030,1
2289320,5,2240031,1
2289605,5,2139452,1
2289605,5,2141583,1
2289605,5,2141584,1
2289605,5,2143715,1
2289734,5,2052028,1
2289734,5,2052029,1
2289734,5,2052030,1
2289734,5,2054161,1
2289734,5,2054162,1
2289734,5,2056294,1
2289734,5,2058426,1
2289734,5,2058427,1
2289734,5,2060559,1
2289734,5,2062691,1
2290972,5,2444318,1
2290972,5,2444319,1
2291604,5,2437940,1
2291604,5,2437941,1
2291604,5,2437942,1
2291604,5,2440070,1
2291604,5,2440071,1
2291604,5,2440072,1
2291604,5,2440073,1
2291604,5,2440074,1
2291604,5,2442200,1
2291604,5,2442201,1
2291604,5,2442202,1
2291604,5,2442203,1
2291604,5,2442204,1
2291604,5,2442205,1
2291604,5,2442206,1
2291604,5,2444330,1
2291604,5,2444331,1
2291604,5,2444332,1
2291604,5,2444333,1
2291604,5,2444334,1
2291604,5,2444335,1
2291604,5,2444336,1
2291604,5,2444337,1
2291604,5,2444338,1
2291604,5,2446460,1
2291604,5,2446461,1
2291604,5,2446462,1
2291604,5,2446463,1
2291604,5,2446464,1
2291604,5,2446465,1
2291604,5,2446466,1
2291604,5,2446467,1
2291604,5,2446468,1
2291604,5,2446469,1
2291604,5,2446470,1
2291604,5,2448592,1
2291604,5,2448593,1
2291604,5,2448594,1
2291604,5,2448595,1
2291604,5,2448596,1
2291604,5,2448597,1
2291604,5,2448598,1
2291604,5,2448599,1
2291604,5,2448600,1
2291604,5,2448601,1
2291604,5,2448602,1
2291604,5,2450723,1
2291604,5,2450724,1
2291604,5,2450725,1
2291604,5,2450726,1
2291604,5,2450727,1
2291604,5,2450728,1
2291604,5,2450729,1
2291604,5,2450730,1
2291604,5,2450731,1
2291630,5,2115988,1
2291630,5,2118120,1
2291630,5,2118121,1
2292565,5,2122401,1
2292875,5,2096803,1
2292875,5,2098935,1
