cell_id,value
3145590,0.7832045555114746
3145591,0.8173456192016602
3145592,0.9981088638305664
3145593,0.9654293060302734
3145594,0.6089029312133789
3145595,0.5818300247192383
3145596,0.6209893226623535
3145597,0.6562566757202148
3145598,0.6165995597839355
3145599,0.49047279357910156
3145600,0.41600990295410156
3145601,0.4329962730407715
3145602,0.42655467987060547
3145603,0.46962451934814453
3145604,0.498445987701416
3145605,0.49709653854370117
3145606,0.501823902130127
3145607,0.322662353515625
3145608,0.3917675018310547
3145609,0.43950939178466797
3145610,0.40299415588378906
3145611,0.4506492614746094
3145612,0.4208192825317383
3145613,0.5505881309509277
3145614,0.5775895118713379
3145615,0.43725109100341797
3145616,0.3150138854980469
3145617,0.5275883674621582
3145618,0.5884466171264648
3145619,0.20815515518188477
3145620,0.36650943756103516
3145621,0.5017671585083008
3145622,0.5980372428894043
3145623,0.7569518089294434
3145624,0.8199677467346191
3145625,0.817969799041748
3145626,0.8343648910522461
3145627,0.9050931930541992
3145628,0.8554811477661133
3145629,0.6180987358093262
3145630,0
3145631,0
3145632,0
3145633,0
3145634,0.06136274337768555
3145635,0
3145636,0.13359403610229492
3145637,0
3145638,0
3145639,0.0854802131652832
3145640,0.08365678787231445
3145641,0.043521881103515625
3145642,0.06267499923706055
3145643,0
3145644,0
3145645,0
3145646,0
3145647,0
3145648,0
3145649,0
3145650,0
3145651,0
3145652,0
3145653,0
3145654,0
3145655,0
3145656,0
3145657,0
3145658,0
3145659,0
3145660,0
3145661,0
3145662,0
3145663,0
3145664,0.24849843978881836
3145665,0
3145666,0
3145667,0
3145668,0
3145671,0
3145672,0.5471992492675781
3145673,0.4863095283508301
3145674,0.5684266090393066
3145675,0.8845551013946533
3145676,1.052738904953003
3145677,1.010120153427124
3145678,0.9268052577972412
3145679,0.8854124546051025
3145680,0.9028775691986084
3145681,0.9489340782165527
3145682,0.6342828273773193
3145683,0.7049322128295898
3145684,0.7577195167541504
3145685,0.7260794639587402
3145686,0.7304444313049316
3145687,0.7110624313354492
3145688,0.7224981784820557
3145689,0.7893381118774414
3145690,0.7767658233642578
3145691,0.8526632785797119
3145692,0.9396665096282959
3145693,1.061154842376709
3145694,1.0874381065368652
3145695,1.0852205753326416
3145696,1.0843217372894287
3145697,1.216327428817749
3145698,1.3231806755065918
3145699,1.4777969121932983
3145700,1.6304633617401123
3145701,1.9403787851333618
3145705,1.5604301691055298
3145706,0.6608893871307373
3145707,2.080148935317993
3145708,2.7112488746643066
3145709,2.7253026962280273
3145710,2.474576234817505
3145711,2.357468843460083
3145712,2.617011070251465
3145713,3.189268112182617
3145714,3.196725368499756
3145720,3.3523731231689453
3145740,2.9245903491973877
3145741,2.8457882404327393
3145742,2.862316131591797
3145743,2.1477794647216797
3145744,2.216691493988037
3145745,2.234668254852295
3145746,2.1897804737091064
3145747,2.185467004776001
3145748,2.686054229736328
3145749,3.4582808017730713
3145750,3.466019868850708
3145751,2.8193981647491455
3145752,2.3577709197998047
3145753,2.223433494567871
3145754,2.782524347305298
3145755,3.520249605178833
3145769,4.057929039001465
3145770,3.9088521003723145
3145771,3.220778465270996
3145772,3.991626024246216
3145773,4.061059474945068
3145774,4.073347091674805
3145775,4.057466983795166
3145776,4.010279178619385
3145777,3.1479268074035645
3145778,1.7868189811706543
3145779,2.316706657409668
3145780,2.5213232040405273
3145781,2.5445141792297363
3145782,0
3145785,3.394171714782715
3145786,3.855945587158203
3145916,5.048338890075684
3145931,4.692398548126221
3145932,4.703671932220459
3145933,4.5092949867248535
3145934,4.318388938903809
3145941,4.576496124267578
3145942,4.585165023803711
3145943,4.693565368652344
3145944,4.705092430114746
3145945,4.625951766967773
3145946,4.592039108276367
3145947,4.580575942993164
3145948,4.542769908905029
3145949,4.556928634643555
3145950,4.567941188812256
3145951,4.498073101043701
3145952,4.308816909790039
3145953,4.201220989227295
3145954,3.9200146198272705
3145955,3.711618423461914
3145956,3.5293335914611816
3145957,3.803649663925171
3145958,3.8191421031951904
3145959,3.8341565132141113
3145960,3.9398531913757324
3145961,3.9529266357421875
3145962,3.9513211250305176
3147618,0
3147619,0
3147620,0
3147621,0
3147622,0
3147623,0
3147624,0
3147625,0
3147626,0
3147627,0
3147628,0
3147629,0
3147630,0
3147631,0
3147632,0
3147633,0
3147634,0
3147635,0
3147636,0
3147637,0
3147638,0
3147639,0
3147640,0
3147641,0
3147642,0
3147643,0
3147644,0
3147645,0
3147646,0
3147647,0
3147648,0
3147649,0
3147650,0
3147651,0
3147652,0
3147653,0
3147654,0.4027862548828125
3147655,0.6059517860412598
3147656,0.9759020805358887
3147657,1.441244125366211
3147658,1.780540943145752
3147659,1.7806291580200195
3147660,1.7513689994812012
3147661,1.1472697257995605
3147662,1.0736932754516602
3147663,1.1087627410888672
3147664,1.109938144683838
3147665,1.8204293251037598
3147666,2.0741920471191406
3147667,2.960787296295166
3147668,1.7194128036499023
3147669,0.8122124671936035
3147670,0.8129019737243652
3147671,0.5085911750793457
3147672,0.3218083381652832
3147673,0.43726682662963867
3147674,0
3147675,0
3147676,0.015512466430664063
3147677,0.34308767318725586
3147678,0.34311723709106445
3147679,0.02038288116455078
3147680,0
3147681,0
3147682,0.3508439064025879
3147683,0.35181760787963867
3147684,0.27734899520874023
3147685,0.46006011962890625
3147686,0.490175724029541
3147687,0.48795032501220703
3147688,0.6124162673950195
3147689,1.5627894401550293
3147690,1.5627894401550293
3147691,1.3745574951171875
3147692,0.4663052558898926
3147693,0.46514463424682617
3147694,0.622838020324707
3147695,0.622838020324707
3147696,0.5523548126220703
3147697,0.5211405754089355
3147698,0.5247664451599121
3147699,0.5456867218017578
3147700,0.5456867218017578
3147701,0.445770263671875
3147702,0.4518399238586426
3147703,0.5210871696472168
3147704,0.5210871696472168
3147705,0.55054473876953125
3147706,0.825413703918457
3147707,1.1621685028076172
3147708,1.1621685028076172
3147709,0.4846467971801758
3147710,0.28958892822265625
3147711,0.26705360412597656
3147712,0.03587675094604492
3147713,0.043969154357910156
3147714,0.1452169418334961
3147715,1.1008453369140625
3147716,1.1630573272705078
3147717,1.16917085647583
3147718,1.144299030303955
3147719,0.97768402099609375
3147720,0.9372348785400391
3147721,0.9128837585449219
3147722,0.843754768371582
3147723,1.1267457008361816
3147724,1.0995450019836426
3147725,1.0560545921325684
3147726,0.5970244407653809
3147727,0.4987635612487793
3147728,0.5696368217468262
3147729,0.707909107208252
3147730,0.7188043594360352
3147731,0.5993638038635254
3147732,0.5564236640930176
3147733,0.5034275054931641
3147734,0.49929332733154297
3147735,0.39087820053100586
3147736,0.34221696853637695
3147737,0.38405275344848633
3147738,0.40275096893310547
3147739,0.47582340240478516
3147740,0.534888744354248
3147741,0.589630126953125
3147742,0.5213513374328613
3147743,0.4506492614746094
3147744,0.4208192825317383
3147745,0.5505881309509277
3147746,0.4557509422302246
3147747,0.3881387710571289
3147748,0.3441314697265625
3147749,0.4979109764099121
3147750,0.5314674377441406
3147751,0.199005126953125
3147752,0.3368711471557617
3147753,0.5079102516174316
3147754,0.6137828826904297
3147755,0.70697784423828125
3147756,0.8073105812072754
3147757,0.8689756393432617
3147758,0.8454570770263672
3147759,0.9105491638183594
3147760,0.7755188941955566
3147761,0.4685821533203125
3147762,0
3147763,0
3147764,0
3147765,0
3147766,0
3147767,0
3147768,0
3147769,0
3147770,0
3147771,0
3147772,0
3147773,0
3147774,0
3147775,0
3147776,0
3147777,0
3147778,0
3147779,0
3147780,0
3147781,0
3147782,0
3147783,0
3147784,0
3147785,0
3147786,0
3147787,0
3147788,0
3147789,0
3147790,0
3147791,0
3147792,0
3147793,0
3147794,0
3147795,0
3147796,0
3147797,0
3147798,0
3147799,0
3147800,0
3147804,0.4871354103088379
3147805,0.5732901096343994
3147806,0.5941166877746582
3147807,0.9667837619781494
3147808,1.052738904953003
3147809,1.010120153427124
3147810,0.9268052577972412
3147811,0.8931436538696289
3147812,0.7204546928405762
3147813,0.589188814163208
3147814,0.5549407005310059
3147815,0.5938522815704346
3147816,0.6581313610076904
3147817,0.6732251644134521
3147818,0.6854701042175293
3147819,0.6239550113677979
3147820,0.5775830745697021
3147821,0.5635662078857422
3147822,0.6201272010803223
3147823,0.6720349788665771
3147824,0.8160715103149414
3147825,1.030937910079956
3147826,1.0561509132385254
3147827,1.097536325454712
3147828,1.1191840171813965
3147829,1.4340840578079224
3147830,1.4561926126480103
3147831,1.4622188806533813
3147832,1.6174263954162598
3147833,1.7930103540420532
3147836,2.904686450958252
3147837,0
3147838,0.5508685111999512
3147839,1.8626461029052734
3147840,2.7112488746643066
3147841,2.7253026962280273
3147842,2.474576234817505
3147843,2.5758750438690186
3147844,2.9785501956939697
3147845,3.2728967666625977
3147846,3.2846059799194336
3147849,2.7529070377349854
3147850,2.6773223876953125
3147851,2.6969480514526367
3147852,2.6036036014556885
3147853,3.2149739265441895
3147870,3.6767396926879883
3147871,3.619915008544922
3147872,2.9077088832855225
3147873,2.8457882404327393
3147874,2.862316131591797
3147875,2.032658815383911
3147876,2.0346012115478516
3147877,2.2120909690856934
3147878,2.253823757171631
3147879,2.2709922790527344
3147880,2.234574556350708
3147881,3.47029185295105
3147882,3.4815514087677
3147883,2.818049192428589
3147884,2.484771728515625
3147885,2.3942208290100098
3147886,2.7388839721679687
3147887,2.7519540786743164
3147888,3.3192050457000732
3147889,3.597409725189209
3147890,3.8257713317871094
3147899,3.9676318168640137
3147900,3.618781089782715
3147901,3.444260835647583
3147902,3.338435173034668
3147903,3.220778465270996
3147904,3.991626024246216
3147905,4.061059474945068
3147906,4.01877498626709
3147907,4.055469512939453
3147908,4.065129280090332
3147909,3.137653350830078
3147910,1.9745473861694336
3147911,2.0312750339508057
3147912,2.2945449352264404
3147913,2.5194520950317383
3147914,0
3147917,3.3204424381256104
3147918,3.7180886268615723
3148047,4.827536582946777
3148048,4.6498613357543945
3148062,5.009766578674316
3148063,4.39546012878418
3148064,4.045767784118652
3148065,4.830604076385498
3148071,5.17177677154541
3148072,4.510126113891602
3148073,4.567544460296631
3148074,4.578106880187988
3148075,4.490488052368164
3148076,4.495848178863525
3148077,4.5164008140563965
3148078,4.548110008239746
3148079,4.529346942901611
3148080,4.534957408905029
3148081,4.469516277313232
3148082,4.433520317077637
3148083,4.331454753875732
3148084,4.10273551940918
3148085,3.853269100189209
3148086,3.727480888366699
3148087,3.4848151206970215
3148088,3.5293335914611816
3148089,3.803649663925171
3148090,3.8891143798828125
3148091,3.9029808044433594
3148092,3.9297871589660645
3148093,3.941814422607422
3148094,3.893244743347168
3149750,0
3149751,0
3149752,0
3149753,0
3149754,0
3149755,0
3149756,0
3149757,0
3149758,0
3149759,0
3149760,0
3149761,0
3149762,0
3149763,0
3149764,0
3149765,0
3149766,0
3149767,0
3149768,0
3149769,0
3149770,0
3149771,0
3149772,0
3149773,0
3149774,0
3149775,0
3149776,0
3149777,0
3149778,0
3149779,0
3149780,0
3149781,0
3149782,0
3149783,0
3149784,0
3149785,0
3149786,0.261624813079834
3149787,0.611854076385498
3149788,0.8976120948791504
3149789,1.4412717819213867
3149790,1.780360221862793
3149791,1.780533790588379
3149792,0.8898105621337891
3149793,0.7110600471496582
3149794,0.7043070793151855
3149795,0.615478515625
3149796,0.7220039367675781
3149797,1.2314858436584473
3149798,1.6761302947998047
3149799,1.6755337715148926
3149800,1.0777592658996582
3149801,1.0767545700073242
3149802,0.6127414703369141
3149803,0.2866029739379883
3149804,0.2981843948364258
3149805,0.3341546058654785
3149806,0
3149807,0
3149808,0
3149809,0
3149810,0
3149811,0
3149812,0
3149813,0
3149814,0.3508439064025879
3149815,0
3149816,0.042162418365478516
3149817,0.3713960647583008
3149818,0.4953603744506836
3149819,0.4918022155761719
3149820,0.6008448600769043
3149821,1.4989309310913086
3149822,1.4989309310913086
3149823,1.07905912399292
3149824,0.4324531555175781
3149825,0.4137396812438965
3149826,0.5617923736572266
3149827,0.6103997230529785
3149828,0.7915496826171875
3149829,0.7915496826171875
3149830,0.6120595932006836
3149831,0.46725034713745117
3149832,0.37882423400878906
3149833,0.29889774322509766
3149834,0.3744654655456543
3149835,0.3822636604309082
3149836,0.469240665435791
3149837,0.5137462615966797
3149838,0.825413703918457
3149839,0.825413703918457
3149840,0.5853691101074219
3149841,0.41724348068237305
3149842,0.21474885940551758
3149843,0.22332000732421875
3149844,0
3149845,0.043969154357910156
3149846,0.1452169418334961
3149847,1.1008453369140625
3149848,1.0759220123291016
3149849,0.8734650611877441
3149850,0.770991325378418
3149851,0.7555413246154785
3149852,0.650026798248291
3149853,0.6291599273681641
3149854,0.8646268844604492
3149855,1.1989150047302246
3149856,1.1665301322937012
3149857,0.6652030944824219
3149858,0.6591730117797852
3149859,0.4734048843383789
3149860,0.5210151672363281
3149861,0.6421608924865723
3149862,0.6462883949279785
3149863,0.6059627532958984
3149864,0.47834348678588867
3149865,0.5275125503540039
3149866,0.49802732467651367
3149867,0.4289894104003906
3149868,0.42813634872436523
3149869,0.23625707626342773
3149870,0.28522634506225586
3149871,0.32159948348999023
3149872,0.3330655097961426
3149873,0.20769977569580078
3149874,0.21814489364624023
3149875,0.44494104385375977
3149876,0.43291664123535156
3149877,0.42145586013793945
3149878,0.4557509422302246
3149879,0.3881387710571289
3149880,0.3441314697265625
3149881,0.49425411224365234
3149882,0.4216933250427246
3149883,0.1641082763671875
3149884,0.21137475967407227
3149885,0.5156726837158203
3149886,0.6258907318115234
3149887,0.7400035858154297
3149888,0.7985043525695801
3149889,0.7860140800476074
3149890,0.8548455238342285
3149891,0.41550683975219727
3149892,0.533292293548584
3149893,0
3149894,0
3149895,0
3149896,0
3149897,0
3149898,0
3149899,0
3149900,0
3149901,0
3149902,0
3149903,0
3149904,0
3149905,0
3149906,0
3149907,0
3149908,0
3149909,0
3149910,0
3149911,0
3149912,0
3149913,0
3149914,0
3149915,0
3149916,0
3149917,0
3149918,0
3149919,0
3149920,0
3149921,0
3149922,0
3149923,0
3149924,0
3149925,0
3149926,0
3149927,0
3149928,0
3149929,0
3149930,0
3149931,0
3149932,0
3149933,0
3149936,0.575767993927002
3149937,0.6911332607269287
3149938,0.8724262714385986
3149939,1.0340657234191895
3149940,1.0523724555969238
3149941,1.0110783576965332
3149942,0.9439401626586914
3149943,0.8931436538696289
3149944,0.7204546928405762
3149945,0.589188814163208
3149946,0.5539414882659912
3149947,0.6178426742553711
3149948,0.585270881652832
3149949,0.6155915260314941
3149950,0.6749453544616699
3149951,0.6741161346435547
3149952,0.6314809322357178
3149953,0.53118896484375
3149954,0.5672800540924072
3149955,0.6995384693145752
3149956,0.8326785564422607
3149957,1.1967113018035889
3149958,1.220529556274414
3149959,1.2579742670059204
3149960,1.2794967889785767
3149961,1.4145642518997192
3149962,1.4375921487808228
3149963,1.425074815750122
3149964,1.5794965028762817
3149965,1.6558244228363037
3149966,1.80072021484375
3149967,1.919236660003662
3149968,1.9392434358596802
3149969,2.0488054752349854
3149970,2.0676019191741943
3149971,2.4316110610961914
3149972,2.8563222885131836
3149973,2.872457504272461
3149974,2.799842357635498
3149975,2.5758750438690186
3149976,2.3599352836608887
3149977,3.2728967666625977
3149978,3.2650458812713623
3149979,3.2379891872406006
3149980,2.4921517372131348
3149981,2.3126626014709473
3149982,2.3359594345092773
3149983,2.184938907623291
3149984,2.1790547370910645
3149985,2.5645413398742676
3149986,3.18631649017334
3149991,3.489927053451538
3149992,3.4400343894958496
3149993,3.453362464904785
3149994,3.412757158279419
3150002,3.653790235519409
3150003,3.3970565795898437
3150004,2.6075479984283447
3150005,2.6248669624328613
3150006,2.8467323780059814
3150007,2.032658815383911
3150008,2.0346012115478516
3150009,2.427483558654785
3150010,2.6615543365478516
3150011,2.677652359008789
3150012,2.5287423133850098
3150013,3.4579293727874756
3150014,3.4700052738189697
3150015,2.8106625080108643
3150016,2.559830665588379
3150017,2.4201748371124268
3150018,2.7315335273742676
3150019,2.7435832023620605
3150020,3.168973445892334
3150023,3.9364616870880127
3150030,4.110254764556885
3150031,3.95316219329834
3150032,3.7734124660491943
3150033,3.5487751960754395
3150034,3.5174012184143066
3150035,3.4880199432373047
3150036,3.8987174034118652
3150037,3.967571973800659
3150038,4.01877498626709
3150039,4.055469512939453
3150040,4.065129280090332
3150041,3.8149495124816895
3150042,2.279801368713379
3150043,1.8985655307769775
3150044,2.094050645828247
3150045,2.506321430206299
3150046,2.5381274223327637
3150049,3.11490797996521
3150050,3.6975455284118652
3150178,4.706910610198975
3150179,4.635231971740723
3150180,4.642168998718262
3150181,4.637645721435547
3150194,5.009766578674316
3150195,3.586322546005249
3150202,4.681331634521484
3150203,4.467379570007324
3150204,4.4756340980529785
3150205,4.454553604125977
3150206,4.4664812088012695
3150207,4.475943565368652
3150208,4.4857401847839355
3150209,4.477997779846191
3150210,4.547815799713135
3150211,4.556769371032715
3150212,4.484155654907227
3150213,4.425469398498535
3150214,4.2623291015625
3150215,4.087189197540283
3150216,3.8418917655944824
3150217,3.7152230739593506
3150218,3.5406410694122314
3150219,3.7039380073547363
3150220,3.9235644340515137
3150221,3.9395856857299805
3150222,3.8891143798828125
3150223,3.9029808044433594
3150224,3.9297871589660645
3150225,4.150458335876465
3150226,3.6635398864746094
3151882,0
3151883,0
3151884,0
3151885,0
3151886,0
3151887,0
3151888,0
3151889,0
3151890,0
3151891,0
3151892,0
3151893,0
3151894,0
3151895,0
3151896,0
3151897,0
3151898,0
3151899,0
3151900,0
3151901,0
3151902,0
3151903,0
3151904,0
3151905,0
3151906,0
3151907,0
3151908,0
3151909,0
3151910,0
3151911,0
3151912,0
3151913,0
3151914,0
3151915,0
3151916,0
3151917,0
3151918,0
3151919,0.485292911529541
3151920,0.8955483436584473
3151921,1.2991881370544434
3151922,1.299056053161621
3151923,0.9522242546081543
3151924,0.6271767616271973
3151925,0.5874958038330078
3151926,0.5801210403442383
3151927,0.6011834144592285
3151928,0.7667231559753418
3151929,1.2648391723632813
3151930,1.2651581764221191
3151931,1.2594866752624512
3151932,0.8918347358703613
3151933,0.8705897331237793
3151934,0.8012051582336426
3151935,0.30158042907714844
3151936,0
3151937,0
3151938,0
3151939,0
3151940,0
3151941,0
3151942,0
3151943,0
3151944,0
3151945,0
3151946,0
3151947,0
3151948,0.042162418365478516
3151949,0.3713960647583008
3151950,0.261014461517334
3151951,0.3759617805480957
3151952,0.6008448600769043
3151953,1.4053783416748047
3151954,1.4053783416748047
3151955,0.8956894874572754
3151956,0.4324531555175781
3151957,0.4205937385559082
3151958,0.5239982604980469
3151959,0.6265883445739746
3151960,0.7915496826171875
3151961,0.7915496826171875
3151962,0.6120595932006836
3151963,0
3151964,0.22501182556152344
3151965,0.25318288803100586
3151966,0.3205080032348633
3151967,0.32840871810913086
3151968,0.3883366584777832
3151969,0.4460735321044922
3151970,0.44741344451904297
3151971,0.45812416076660156
3151972,0.45812416076660156
3151973,0.349794864654541
3151974,0
3151975,0.22332000732421875
3151976,0.24576234817504883
3151977,0.5154752731323242
3151978,0.6219139099121094
3151979,1.0891661643981934
3151980,1.0759220123291016
3151981,0.8734650611877441
3151982,0.770991325378418
3151983,0.6367893218994141
3151984,0.604668140411377
3151985,0.643223762512207
3151986,0.7351570129394531
3151987,1.2517919540405273
3151988,1.2279024124145508
3151989,0.7066936492919922
3151990,0
3151991,0
3151992,0
3151993,0.41393470764160156
3151994,0
3151995,0
3151996,0.24328374862670898
3151997,0.40288639068603516
3151998,0
3151999,0.3757743835449219
3152000,0.36979246139526367
3152001,0.479733943939209
3152002,0.48397111892700195
3152003,0.4623427391052246
3152004,0.42650604248046875
3152005,0.32597780227661133
3152006,0.29929304122924805
3152007,0.35423755645751953
3152008,0.5507817268371582
3152009,0.6938261985778809
3152010,0.7283339500427246
3152011,0.5022244453430176
3152012,0.43892669677734375
3152013,0.49425411224365234
3152014,0.4216933250427246
3152015,0.1641082763671875
3152016,0.19158506393432617
3152017,0.5179510116577148
3152018,0.6368393898010254
3152019,0.6912169456481934
3152020,0.7190713882446289
3152021,0.7034220695495605
3152022,0.529383659362793
3152023,0
3152024,0
3152025,0
3152026,0
3152027,0
3152028,0
3152029,0
3152030,0
3152031,0
3152032,0
3152033,0
3152034,0
3152035,0
3152036,0
3152037,0
3152038,0
3152039,0
3152040,0
3152041,0
3152042,0
3152043,0
3152044,0
3152045,0
3152046,0
3152047,0
3152048,0
3152049,0
3152050,0
3152051,0
3152052,0
3152053,0
3152054,0
3152055,0
3152056,0
3152057,0
3152058,0
3152059,0
3152060,0
3152061,0
3152062,0
3152063,0
3152064,0
3152065,0
3152066,0
3152067,0.41922712326049805
3152068,0.5275304317474365
3152069,0.6909310817718506
3152070,0.9513027667999268
3152071,1.0248191356658936
3152072,0.9807918071746826
3152073,0.9629251956939697
3152074,0.9095718860626221
3152075,0.7835087776184082
3152076,0.5079934597015381
3152077,0.5380103588104248
3152078,0.5539414882659912
3152079,0.6178426742553711
3152080,0.5544757843017578
3152081,0.6049864292144775
3152082,0.6114180088043213
3152083,0.7180378437042236
3152084,0.667747974395752
3152085,0.5473895072937012
3152086,0.618241548538208
3152087,0.8921918869018555
3152088,0.9164180755615234
3152089,1.1790533065795898
3152090,1.2034316062927246
3152091,1.2628958225250244
3152092,1.2845098972320557
3152093,1.2478196620941162
3152094,1.4792382717132568
3152095,1.5050129890441895
3152096,1.7101954221725464
3152097,2.008610963821411
3152098,2.0662589073181152
3152099,2.1450860500335693
3152100,2.2410659790039062
3152101,2.491154432296753
3152102,2.890223979949951
3152103,3.000551462173462
3152104,3.0498206615448
3152105,3.0699992179870605
3152106,3.112429618835449
3152107,3.1257481575012207
3152108,2.9703187942504883
3152109,3.2075250148773193
3152110,3.2650458812713623
3152111,3.2379891872406006
3152112,2.4921517372131348
3152113,2.1429989337921143
3152114,2.166823387145996
3152115,2.0340662002563477
3152116,2.067084550857544
3152117,2.238969564437866
3152118,2.451085329055786
3152119,2.786594867706299
3152120,3.493664026260376
3152121,3.5696070194244385
3152122,3.576937437057495
3152123,3.47823166847229
3152124,3.360067129135132
3152125,2.8006224632263184
3152126,3.4822030067443848
3152134,3.636667490005493
3152135,2.9853954315185547
3152136,2.7986955642700195
3152137,2.8155295848846436
3152138,2.415480375289917
3152139,2.1127891540527344
3152140,2.136749744415283
3152141,2.427483558654785
3152142,2.6615543365478516
3152143,2.677652359008789
3152144,2.5166468620300293
3152145,3.117953300476074
3152146,3.1313021183013916
3152147,2.6582512855529785
3152148,2.6568732261657715
3152149,2.668304920196533
3152150,2.735161781311035
3152151,2.746476173400879
3152152,3.603665828704834
3152155,3.9250223636627197
3152156,3.9281797409057617
3152157,3.9767088890075684
3152158,3.986337184906006
3152159,3.9692671298980713
3152160,4.021190643310547
3152161,4.030676364898682
3152162,4.031531810760498
3152163,3.9454805850982666
3152164,3.769047975540161
3152165,3.5443644523620605
3152166,3.5115890502929687
3152167,3.4786462783813477
3152168,3.3772590160369873
3152169,3.7682440280914307
3152170,3.9488048553466797
3152171,4.054758548736572
3152172,4.068705081939697
3152173,3.8149495124816895
3152174,2.279801368713379
3152175,1.8985655307769775
3152176,2.294151782989502
3152177,2.378335475921631
3152178,3.5011143684387207
3152181,4.149700164794922
3152182,4.088016033172607
3152308,4.995579719543457
3152309,4.662701606750488
3152310,4.66654109954834
3152311,4.623197078704834
3152312,4.629709243774414
3152313,4.592035293579102
3152314,4.586177825927734
3152324,5.102856636047363
3152325,4.774204730987549
3152326,4.181434154510498
3152327,3.586322546005249
3152333,4.44635534286499
3152334,4.387594223022461
3152335,4.336961269378662
3152336,4.318807601928711
3152337,4.311855792999268
3152338,4.404343128204346
3152339,4.451425552368164
3152340,4.460263252258301
3152341,4.493348598480225
3152342,4.536534309387207
3152343,4.544852256774902
3152344,4.4615631103515625
3152345,4.169916152954102
3152346,3.8549137115478516
3152347,3.6921005249023437
3152348,3.5507724285125732
3152349,3.6687984466552734
3152350,3.8737945556640625
3152351,3.9702675342559814
3152352,3.9846341609954834
3152353,3.9854631423950195
3152354,4.030294418334961
3152355,4.0442352294921875
3152356,4.140439033508301
3152357,4.150458335876465
3152358,3.6635398864746094
3154014,0
3154015,0
3154016,0
3154017,0
3154018,0
3154019,0
3154020,0
3154021,0
3154022,0
3154023,0
3154024,0
3154025,0
3154026,0
3154027,0
3154028,0
3154029,0
3154030,0
3154031,0
3154032,0
3154033,0
3154034,0
3154035,0
3154036,0
3154037,0
3154038,0
3154039,0
3154040,0
3154041,0
3154042,0
3154043,0
3154044,0
3154045,0
3154046,0
3154047,0
3154048,0
3154049,0
3154050,0
3154051,0.5411891937255859
3154052,0.9515724182128906
3154053,1.1566858291625977
3154054,1.1434540748596191
3154055,0.6461014747619629
3154056,0.5113105773925781
3154057,0.4843883514404297
3154058,0.5480499267578125
3154059,0.6530442237854004
3154060,0.8012237548828125
3154061,1.2632675170898437
3154062,1.2638187408447266
3154063,1.0120067596435547
3154064,0.8014726638793945
3154065,0.8022670745849609
3154066,0.8017191886901855
3154067,0.4953160285949707
3154068,0.3068704605102539
3154069,0
3154070,0
3154071,0
3154072,0
3154073,0
3154074,0
3154075,0
3154076,0
3154077,0
3154078,0
3154079,0
3154080,0.16141366958618164
3154081,0.36360788345336914
3154082,0.261014461517334
3154083,0.3759617805480957
3154084,0.6008448600769043
3154085,1.1396398544311523
3154086,1.1396398544311523
3154087,1.0603442192077637
3154088,0.3479132652282715
3154089,0.4205937385559082
3154090,0.49665069580078125
3154091,0.6265883445739746
3154092,0.6265883445739746
3154093,0.5832695960998535
3154094,0
3154095,0.1750040054321289
3154096,0.35504770278930664
3154097,0.21612930297851563
3154098,0.2578144073486328
3154099,0.3047184944152832
3154100,0.35519981384277344
3154101,0.35519981384277344
3154102,0.3647279739379883
3154103,0.3647279739379883
3154104,0
3154105,0
3154106,0.076084136962890625
3154107,0.21480798721313477
3154108,0.18983173370361328
3154109,0.36899900436401367
3154110,0.4930601119995117
3154111,1.097548007965088
3154112,1.0999302864074707
3154113,0.7479653358459473
3154114,0.6505694389343262
3154115,0.6367893218994141
3154116,0.604668140411377
3154117,0.643223762512207
3154118,0.548886775970459
3154119,1.0534329414367676
3154120,1.0439472198486328
3154121,0.8467011451721191
3154122,0
3154123,0
3154124,0.23871421813964844
3154125,0.336641788482666
3154126,0
3154127,0
3154128,0
3154129,0.3426933288574219
3154130,0
3154131,0
3154132,0.4833192825317383
3154133,0.5940389633178711
3154134,0.5241971015930176
3154135,0.5300588607788086
3154136,0.5144681930541992
3154137,0.48006391525268555
3154138,0.47251224517822266
3154139,0.6413397789001465
3154140,0.7111172676086426
3154141,0.7936205863952637
3154142,0.8235149383544922
3154143,0.4833674430847168
3154144,0.38424253463745117
3154145,0.4010586738586426
3154146,0.3210434913635254
3154147,0.19307565689086914
3154148,0.19158506393432617
3154149,0.5179510116577148
3154150,0.6368393898010254
3154151,0.6973714828491211
3154152,0.6108889579772949
3154153,0.6701540946960449
3154154,0
3154155,0
3154156,0
3154157,0
3154158,0
3154159,0
3154160,0
3154161,0
3154162,0
3154163,0
3154164,0
3154165,0
3154166,0
3154167,0
3154168,0
3154169,0
3154170,0
3154171,0
3154172,0
3154173,0
3154174,0
3154175,0
3154176,0
3154177,0
3154178,0
3154179,0
3154180,0
3154181,0
3154182,0
3154183,0
3154184,0
3154185,0
3154186,0
3154187,0
3154188,0
3154189,0
3154190,0
3154191,0
3154192,0
3154193,0
3154194,0
3154195,0
3154196,0
3154197,0
3154198,0.16476964950561523
3154199,0.30781984329223633
3154200,0.6243178844451904
3154201,0.6942846775054932
3154202,0.8584012985229492
3154203,1.0128436088562012
3154204,0.9813234806060791
3154205,0.9397153854370117
3154206,0.8880610466003418
3154207,0.82305908203125
3154208,0.5882651805877686
3154209,0.438169002532959
3154210,0.5149226188659668
3154211,0.6066493988037109
3154212,0.5323927402496338
3154213,0.4961659908294678
